Datetime,Open,High,Low,Close,Adj Close,Volume
2020-02-25 10:22:00-05:00,819.275390625,819.7899169921875,816.0900268554688,817.239990234375,817.239990234375,78392
2020-02-25 10:23:00-05:00,817.77001953125,819.6849975585938,816.0900268554688,818.0001220703125,818.0001220703125,62151
2020-02-25 10:24:00-05:00,818.5172119140625,819.5606079101562,815.760009765625,816.5346069335938,816.5346069335938,56894
2020-02-25 10:25:00-05:00,816.010009765625,816.6199951171875,808.8900146484375,809.8599853515625,809.8599853515625,161874
2020-02-25 10:26:00-05:00,810.7064208984375,816.74658203125,808.27001953125,814.47998046875,814.47998046875,133014
2020-02-25 10:27:00-05:00,814.3599853515625,816.3734130859375,812.0800170898438,812.246826171875,812.246826171875,72849
2020-02-25 10:28:00-05:00,812.1799926757812,816.5750122070312,810.25,813.1799926757812,813.1799926757812,83245
2020-02-25 10:29:00-05:00,814.3489990234375,818.0,813.510009765625,814.6749877929688,814.6749877929688,81664
2020-02-25 10:30:00-05:00,815.1599731445312,818.0,813.0700073242188,816.3989868164062,816.3989868164062,61622
2020-02-25 10:31:00-05:00,816.760009765625,818.0,814.0599975585938,815.0599975585938,815.0599975585938,48973
2020-02-25 10:32:00-05:00,815.49462890625,815.52587890625,810.0,811.1743774414062,811.1743774414062,66434
2020-02-25 10:33:00-05:00,811.2899780273438,811.5700073242188,804.1400146484375,804.6707153320312,804.6707153320312,143550
2020-02-25 10:34:00-05:00,804.6300048828125,810.6099853515625,804.6199951171875,808.4199829101562,808.4199829101562,104992
2020-02-25 10:35:00-05:00,809.0349731445312,809.4199829101562,805.1099853515625,807.97998046875,807.97998046875,66696
2020-02-25 10:36:00-05:00,807.4749755859375,811.5499877929688,806.9600219726562,810.0,810.0,90661
2020-02-25 10:37:00-05:00,810.0089111328125,810.6799926757812,807.6099853515625,809.9714965820312,809.9714965820312,56453
2020-02-25 10:38:00-05:00,809.6749877929688,814.0,809.1300048828125,813.489990234375,813.489990234375,72540
2020-02-25 10:39:00-05:00,812.875,813.739990234375,810.0900268554688,811.364990234375,811.364990234375,46745
2020-02-25 10:40:00-05:00,811.0,811.030029296875,806.3499755859375,808.5623168945312,808.5623168945312,61383
2020-02-25 10:41:00-05:00,809.6026000976562,813.0048217773438,808.239990234375,812.9500122070312,812.9500122070312,55139
2020-02-25 10:42:00-05:00,812.9315795898438,813.665283203125,811.1273193359375,813.0,813.0,41600
2020-02-25 10:43:00-05:00,813.0435791015625,815.8140258789062,812.0,815.3834838867188,815.3834838867188,70541
2020-02-25 10:44:00-05:00,815.6300048828125,817.4000244140625,814.280029296875,816.9923095703125,816.9923095703125,76633
2020-02-25 10:45:00-05:00,816.7990112304688,819.0,813.4400024414062,813.8367919921875,813.8367919921875,91175
2020-02-25 10:46:00-05:00,814.239990234375,814.7756958007812,811.1199951171875,813.330810546875,813.330810546875,47353
2020-02-25 10:47:00-05:00,812.0499877929688,812.0599975585938,808.2100219726562,811.5,811.5,46602
2020-02-25 10:48:00-05:00,810.8602905273438,810.8602905273438,808.0599975585938,808.510009765625,808.510009765625,51965
2020-02-25 10:49:00-05:00,808.77001953125,809.25,805.0,806.8099975585938,806.8099975585938,67555
2020-02-25 10:50:00-05:00,807.3179931640625,808.4000244140625,803.260009765625,803.260009765625,803.260009765625,72287
2020-02-25 10:51:00-05:00,804.7999877929688,805.77001953125,801.0499877929688,803.2249755859375,803.2249755859375,99030
2020-02-25 10:52:00-05:00,803.3900146484375,803.469970703125,795.4199829101562,796.4099731445312,796.4099731445312,251149
2020-02-25 10:53:00-05:00,796.0700073242188,797.0,791.260009765625,791.4299926757812,791.4299926757812,162795
2020-02-25 10:54:00-05:00,791.27001953125,798.6900024414062,791.27001953125,798.0097045898438,798.0097045898438,128560
2020-02-25 10:55:00-05:00,797.2022705078125,797.27001953125,791.1799926757812,794.3934936523438,794.3934936523438,109348
2020-02-25 10:56:00-05:00,793.780029296875,803.2698974609375,793.1500244140625,798.9998779296875,798.9998779296875,116661
2020-02-25 10:57:00-05:00,799.3699951171875,801.0,797.5969848632812,799.6685180664062,799.6685180664062,100098
2020-02-25 10:58:00-05:00,799.2100219726562,799.8300170898438,796.260009765625,798.1140747070312,798.1140747070312,55987
2020-02-25 10:59:00-05:00,797.9746704101562,802.9000244140625,797.5,801.9199829101562,801.9199829101562,55715
2020-02-25 11:00:00-05:00,801.6500244140625,802.4494018554688,799.5,800.2000122070312,800.2000122070312,57615
2020-02-25 11:01:00-05:00,800.7000122070312,802.010009765625,799.0,801.6099853515625,801.6099853515625,58375
2020-02-25 11:02:00-05:00,801.6644897460938,803.9500122070312,797.0,798.010009765625,798.010009765625,85763
2020-02-25 11:03:00-05:00,798.3842163085938,798.3842163085938,798.3842163085938,798.3842163085938,798.3842163085938,39313
2020-02-25 11:04:00-05:00,798.02001953125,798.4949951171875,795.7899780273438,796.27001953125,796.27001953125,60742
2020-02-25 11:05:00-05:00,796.280029296875,800.0,795.760009765625,797.0800170898438,797.0800170898438,34882
2020-02-25 11:06:00-05:00,797.8200073242188,797.8200073242188,794.5,795.6704711914062,795.6704711914062,58947
2020-02-25 11:07:00-05:00,795.2697143554688,797.989990234375,790.0,796.6992797851562,796.6992797851562,70575
2020-02-25 11:08:00-05:00,796.0709228515625,798.1199951171875,792.0,793.4951171875,793.4951171875,64335
2020-02-25 11:09:00-05:00,792.97998046875,795.7401123046875,792.5900268554688,795.2750244140625,795.2750244140625,43654
2020-02-25 11:10:00-05:00,794.5700073242188,798.1799926757812,792.5,797.3179931640625,797.3179931640625,54018
2020-02-25 11:11:00-05:00,796.4500122070312,798.414306640625,796.0,796.0800170898438,796.0800170898438,28059
2020-02-25 11:12:00-05:00,795.823486328125,797.3800048828125,794.2805786132812,797.3800048828125,797.3800048828125,25390
2020-02-25 11:13:00-05:00,797.719970703125,798.97998046875,795.489990234375,796.1702270507812,796.1702270507812,38155
2020-02-25 11:14:00-05:00,796.5623168945312,798.9998779296875,795.5700073242188,796.0,796.0,37041
2020-02-25 11:15:00-05:00,796.625,797.01611328125,793.2899780273438,793.666015625,793.666015625,45092
2020-02-25 11:16:00-05:00,794.0,794.72998046875,792.0,794.0499877929688,794.0499877929688,52099
2020-02-25 11:17:00-05:00,794.030029296875,794.6699829101562,790.8800048828125,791.8900146484375,791.8900146484375,62514
2020-02-25 11:18:00-05:00,792.2546997070312,792.8336181640625,787.02001953125,787.5399780273438,787.5399780273438,144554
2020-02-25 11:19:00-05:00,787.4199829101562,793.989990234375,787.0,793.1915893554688,793.1915893554688,87901
2020-02-25 11:20:00-05:00,793.469970703125,793.469970703125,790.2100219726562,791.02001953125,791.02001953125,56506
2020-02-25 11:21:00-05:00,791.0277709960938,793.8400268554688,790.5360107421875,792.3391723632812,792.3391723632812,54671
2020-02-25 11:22:00-05:00,792.0,792.7899169921875,789.0233764648438,790.0599975585938,790.0599975585938,36882
2020-02-25 11:23:00-05:00,790.85498046875,793.0,790.4299926757812,791.4000244140625,791.4000244140625,37606
2020-02-25 11:24:00-05:00,791.4149780273438,791.7877197265625,789.8206176757812,791.1699829101562,791.1699829101562,21706
2020-02-25 11:27:00-05:00,797.557373046875,800.6597900390625,797.557373046875,799.8350219726562,799.8350219726562,262176
2020-02-25 11:28:00-05:00,799.5399780273438,801.6300048828125,797.7100219726562,801.4962158203125,801.4962158203125,39822
2020-02-25 11:29:00-05:00,801.35791015625,801.9000244140625,799.0,799.8599853515625,799.8599853515625,34445
2020-02-25 11:30:00-05:00,799.8599853515625,800.5,796.0349731445312,796.77001953125,796.77001953125,38321
2020-02-25 11:31:00-05:00,796.8499755859375,798.6176147460938,796.0399780273438,798.5,798.5,32399
2020-02-25 11:32:00-05:00,798.219970703125,801.1799926757812,798.1589965820312,800.760009765625,800.760009765625,34259
2020-02-25 11:33:00-05:00,801.3400268554688,806.6500244140625,800.8651123046875,804.5704956054688,804.5704956054688,89444
2020-02-25 11:34:00-05:00,804.7777709960938,806.7125854492188,803.610107421875,805.2664184570312,805.2664184570312,61267
2020-02-25 11:35:00-05:00,805.0900268554688,805.0900268554688,801.02001953125,803.5374145507812,803.5374145507812,50388
2020-02-25 11:36:00-05:00,803.8049926757812,807.659912109375,803.5999755859375,807.1300048828125,807.1300048828125,49363
2020-02-25 11:37:00-05:00,807.5499877929688,807.719970703125,805.2000122070312,806.8546752929688,806.8546752929688,47772
2020-02-25 11:38:00-05:00,807.1900024414062,807.5524291992188,804.3549194335938,804.905029296875,804.905029296875,51549
2020-02-25 11:39:00-05:00,805.1348876953125,805.7999877929688,802.684814453125,803.6973876953125,803.6973876953125,29930
2020-02-25 11:40:00-05:00,804.0,806.1500244140625,803.0,804.0,804.0,43269
2020-02-25 11:41:00-05:00,804.587890625,804.587890625,801.5499877929688,801.9901123046875,801.9901123046875,24514
2020-02-25 11:42:00-05:00,802.1160278320312,802.4400024414062,800.5999755859375,801.3699951171875,801.3699951171875,32952
2020-02-25 11:43:00-05:00,801.3450927734375,802.6162719726562,798.5028076171875,798.7000122070312,798.7000122070312,44695
2020-02-25 11:44:00-05:00,798.7100219726562,800.6503295898438,798.6799926757812,799.1079711914062,799.1079711914062,27367
2020-02-25 11:45:00-05:00,799.0800170898438,801.7999877929688,799.010009765625,800.8699951171875,800.8699951171875,31613
2020-02-25 11:46:00-05:00,800.5999755859375,804.2899169921875,800.0869140625,803.72998046875,803.72998046875,34613
2020-02-25 11:47:00-05:00,803.9465942382812,806.219970703125,803.0,805.14501953125,805.14501953125,47073
2020-02-25 11:48:00-05:00,805.2451782226562,806.3800048828125,803.2849731445312,805.2705078125,805.2705078125,35372
2020-02-25 11:49:00-05:00,805.8956298828125,807.0,805.0889892578125,805.5999755859375,805.5999755859375,27487
2020-02-25 11:50:00-05:00,805.7056274414062,806.0072021484375,804.0,804.549072265625,804.549072265625,29493
2020-02-25 11:51:00-05:00,804.5499877929688,809.0,804.1743774414062,808.1900024414062,808.1900024414062,60368
2020-02-25 11:52:00-05:00,808.114990234375,810.010009765625,807.5700073242188,809.014892578125,809.014892578125,63532
2020-02-25 11:53:00-05:00,809.280029296875,810.0089111328125,809.2239990234375,809.563720703125,809.563720703125,61751
2020-02-25 11:54:00-05:00,809.6912231445312,812.8800048828125,809.6199951171875,812.8800048828125,812.8800048828125,45147
2020-02-25 11:55:00-05:00,812.8027954101562,814.0,811.5599975585938,813.2001953125,813.2001953125,67910
2020-02-25 11:56:00-05:00,813.0650024414062,813.781494140625,811.3300170898438,811.8812866210938,811.8812866210938,54479
2020-02-25 11:57:00-05:00,811.5471801757812,815.3181762695312,811.5,813.9000244140625,813.9000244140625,62165
2020-02-25 11:58:00-05:00,813.9000244140625,815.0,813.1500854492188,813.78271484375,813.78271484375,55430
2020-02-25 11:59:00-05:00,813.6339721679688,816.3300170898438,813.5900268554688,814.1099853515625,814.1099853515625,61018
2020-02-25 12:00:00-05:00,813.5999755859375,816.47998046875,813.5701293945312,816.431884765625,816.431884765625,39526
2020-02-25 12:01:00-05:00,816.2999877929688,816.77001953125,814.2000122070312,816.47998046875,816.47998046875,50431
2020-02-25 12:02:00-05:00,816.77001953125,817.5,814.780029296875,814.7899780273438,814.7899780273438,61863
2020-02-25 12:03:00-05:00,815.4199829101562,815.6649780273438,812.0499877929688,813.5700073242188,813.5700073242188,51108
2020-02-25 12:04:00-05:00,813.5551147460938,814.6400146484375,811.510009765625,811.6636962890625,811.6636962890625,36368
2020-02-25 12:05:00-05:00,811.8499755859375,813.8298950195312,811.4100952148438,811.989990234375,811.989990234375,34515
2020-02-25 12:06:00-05:00,812.532470703125,812.532470703125,809.010009765625,810.0900268554688,810.0900268554688,51177
2020-02-25 12:07:00-05:00,810.27001953125,812.5,810.1799926757812,811.7150268554688,811.7150268554688,23637
2020-02-25 12:08:00-05:00,811.39501953125,815.4000244140625,811.0416259765625,814.1771850585938,814.1771850585938,40334
2020-02-25 12:09:00-05:00,813.530029296875,816.6599731445312,812.6832275390625,815.6300048828125,815.6300048828125,44613
2020-02-25 12:10:00-05:00,815.875,817.5,814.690673828125,816.7100219726562,816.7100219726562,39320
2020-02-25 12:11:00-05:00,817.0640258789062,817.510009765625,815.5900268554688,816.0,816.0,27726
2020-02-25 12:12:00-05:00,816.5,817.010009765625,815.6799926757812,816.4500122070312,816.4500122070312,17420
2020-02-25 12:13:00-05:00,816.7128295898438,816.9400024414062,814.3400268554688,814.3400268554688,814.3400268554688,33880
2020-02-25 12:14:00-05:00,814.3400268554688,814.8300170898438,813.0,813.5302734375,813.5302734375,25778
2020-02-25 12:15:00-05:00,813.22998046875,813.60498046875,810.239990234375,810.2426147460938,810.2426147460938,30820
2020-02-25 12:16:00-05:00,810.0,810.5322875976562,806.6199951171875,808.030029296875,808.030029296875,63912
2020-02-25 12:17:00-05:00,807.5,808.8671264648438,807.2100219726562,808.4124755859375,808.4124755859375,33132
2020-02-25 12:18:00-05:00,808.4400024414062,809.6724243164062,806.6799926757812,806.9990234375,806.9990234375,32325
2020-02-25 12:19:00-05:00,806.6099853515625,807.4614868164062,806.2672729492188,806.8425903320312,806.8425903320312,21558
2020-02-25 12:20:00-05:00,806.8699951171875,807.4534301757812,806.1500244140625,807.094970703125,807.094970703125,32580
2020-02-25 12:21:00-05:00,807.1900024414062,807.2000122070312,803.3900146484375,804.8253173828125,804.8253173828125,40584
2020-02-25 12:22:00-05:00,805.469970703125,806.1799926757812,804.7899780273438,805.25732421875,805.25732421875,22875
2020-02-25 12:23:00-05:00,804.7899780273438,805.989990234375,803.8204956054688,805.6641235351562,805.6641235351562,21020
2020-02-25 12:24:00-05:00,805.0,805.1580810546875,803.8201293945312,804.4949951171875,804.4949951171875,16415
2020-02-25 12:25:00-05:00,804.3599853515625,804.5499267578125,802.6600952148438,802.6600952148438,802.6600952148438,22531
2020-02-25 12:26:00-05:00,802.989990234375,804.8699951171875,802.0,804.5,804.5,24877
2020-02-25 12:27:00-05:00,803.7899780273438,807.2899169921875,803.1702880859375,806.835693359375,806.835693359375,30109
2020-02-25 12:28:00-05:00,807.0399780273438,807.7000122070312,804.9091186523438,807.4426879882812,807.4426879882812,25442
2020-02-25 12:29:00-05:00,807.6326904296875,807.6326904296875,805.2706909179688,805.719970703125,805.719970703125,19930
2020-02-25 12:30:00-05:00,805.2000122070312,807.5999755859375,805.1799926757812,806.9749755859375,806.9749755859375,13231
2020-02-25 12:31:00-05:00,807.2662963867188,808.77001953125,806.2999877929688,808.77001953125,808.77001953125,24453
2020-02-25 12:32:00-05:00,808.5479736328125,810.8970947265625,807.77001953125,808.5800170898438,808.5800170898438,25694
2020-02-25 12:33:00-05:00,808.7899780273438,811.0,808.60107421875,809.7042846679688,809.7042846679688,22382
2020-02-25 12:34:00-05:00,809.4866943359375,810.27001953125,808.0288696289062,810.0,810.0,15184
2020-02-25 12:35:00-05:00,810.0,812.4199829101562,809.523193359375,812.3029174804688,812.3029174804688,29374
2020-02-25 12:36:00-05:00,811.9702758789062,812.3477783203125,810.010009765625,810.5,810.5,17026
2020-02-25 12:37:00-05:00,810.530029296875,811.3856201171875,810.0499877929688,810.9815063476562,810.9815063476562,12576
2020-02-25 12:38:00-05:00,810.7141723632812,810.7141723632812,808.0,808.1900024414062,808.1900024414062,13019
2020-02-25 12:39:00-05:00,808.4909057617188,809.739990234375,807.5599975585938,809.7000122070312,809.7000122070312,17089
2020-02-25 12:40:00-05:00,808.530029296875,809.489990234375,805.4099731445312,805.4342041015625,805.4342041015625,15131
2020-02-25 12:41:00-05:00,805.4249877929688,806.419921875,804.5496215820312,806.3800048828125,806.3800048828125,30723
2020-02-25 12:42:00-05:00,806.7053833007812,806.969970703125,803.5399780273438,804.5700073242188,804.5700073242188,26131
2020-02-25 12:43:00-05:00,804.1799926757812,806.1820068359375,803.969482421875,804.3900146484375,804.3900146484375,19067
2020-02-25 12:44:00-05:00,805.510009765625,806.0,804.0,805.2593994140625,805.2593994140625,10957
2020-02-25 12:45:00-05:00,804.625,805.5620727539062,803.6799926757812,805.2999877929688,805.2999877929688,19643
2020-02-25 12:46:00-05:00,804.77001953125,805.4328002929688,802.239990234375,802.75,802.75,25774
2020-02-25 12:47:00-05:00,802.8049926757812,803.260009765625,801.6500244140625,802.3074951171875,802.3074951171875,29006
2020-02-25 12:48:00-05:00,802.0599975585938,802.4495239257812,800.5,800.8800048828125,800.8800048828125,23625
2020-02-25 12:49:00-05:00,800.9450073242188,802.4099731445312,800.030029296875,801.0,801.0,32379
2020-02-25 12:50:00-05:00,801.3391723632812,801.9500122070312,798.8300170898438,799.1400146484375,799.1400146484375,50129
2020-02-25 12:51:00-05:00,798.489990234375,799.7899780273438,797.0,798.3900146484375,798.3900146484375,44781
2020-02-25 12:52:00-05:00,798.7838745117188,802.8099975585938,798.5599975585938,801.330078125,801.330078125,40215
2020-02-25 12:53:00-05:00,801.3875732421875,802.25,799.8699951171875,801.0413208007812,801.0413208007812,22176
2020-02-25 12:54:00-05:00,801.1599731445312,804.3200073242188,800.9000244140625,802.97998046875,802.97998046875,25614
2020-02-25 12:55:00-05:00,803.0750122070312,805.0,802.843017578125,803.030029296875,803.030029296875,24233
2020-02-25 12:56:00-05:00,803.5980224609375,803.7852783203125,800.6530151367188,800.6530151367188,800.6530151367188,18226
2020-02-25 12:57:00-05:00,800.2420043945312,801.4500122070312,799.4299926757812,801.2514038085938,801.2514038085938,20713
2020-02-25 12:58:00-05:00,800.9199829101562,801.9000244140625,800.3944702148438,801.3372802734375,801.3372802734375,7454
2020-02-25 12:59:00-05:00,801.7830200195312,801.7830200195312,800.7249755859375,801.0650024414062,801.0650024414062,7904
2020-02-25 13:00:00-05:00,801.5535278320312,801.8300170898438,799.0,799.2100219726562,799.2100219726562,24283
2020-02-25 13:01:00-05:00,799.3826904296875,799.6699829101562,796.8400268554688,797.0,797.0,40712
2020-02-25 13:02:00-05:00,797.02001953125,801.103271484375,797.02001953125,800.2254028320312,800.2254028320312,37524
2020-02-25 13:03:00-05:00,800.02001953125,802.5700073242188,798.5700073242188,801.5809936523438,801.5809936523438,22200
2020-02-25 13:04:00-05:00,801.3679809570312,801.7999877929688,799.1599731445312,800.1744995117188,800.1744995117188,20897
2020-02-25 13:05:00-05:00,800.5,801.239990234375,799.8580932617188,800.4752807617188,800.4752807617188,28697
2020-02-25 13:06:00-05:00,800.3422241210938,801.25,799.510009765625,801.043212890625,801.043212890625,18685
2020-02-25 13:07:00-05:00,800.8591918945312,803.5499877929688,800.2100219726562,803.009521484375,803.009521484375,24417
2020-02-25 13:08:00-05:00,802.836181640625,806.0,802.030029296875,806.0,806.0,39703
2020-02-25 13:09:00-05:00,805.4650268554688,806.969970703125,804.7000732421875,805.25,805.25,50053
2020-02-25 13:10:00-05:00,805.5087280273438,806.1900024414062,803.7708740234375,804.969970703125,804.969970703125,25516
2020-02-25 13:11:00-05:00,804.6799926757812,805.8599853515625,804.4000244140625,805.30908203125,805.30908203125,19642
2020-02-25 13:12:00-05:00,805.5189208984375,806.7150268554688,805.0009765625,806.7150268554688,806.7150268554688,22667
2020-02-25 13:13:00-05:00,806.5986938476562,806.760009765625,803.75,803.75,803.75,24761
2020-02-25 13:14:00-05:00,804.0153198242188,804.3699951171875,802.280029296875,802.989990234375,802.989990234375,36818
2020-02-25 13:15:00-05:00,802.8300170898438,804.0059814453125,802.010009765625,802.8505859375,802.8505859375,22073
2020-02-25 13:16:00-05:00,802.7000122070312,803.326416015625,800.6400146484375,801.0599975585938,801.0599975585938,24095
2020-02-25 13:17:00-05:00,801.239990234375,801.54248046875,799.8341064453125,799.89501953125,799.89501953125,28415
2020-02-25 13:18:00-05:00,799.510009765625,801.7022094726562,799.510009765625,801.344970703125,801.344970703125,27429
2020-02-25 13:19:00-05:00,801.478515625,802.0,800.3300170898438,801.5,801.5,14031
2020-02-25 13:20:00-05:00,800.5081176757812,802.847900390625,800.5081176757812,802.847900390625,802.847900390625,12020
2020-02-25 13:21:00-05:00,802.9127197265625,802.9127197265625,800.0399780273438,801.0999755859375,801.0999755859375,15574
2020-02-25 13:22:00-05:00,801.75,802.6599731445312,801.25,802.4166870117188,802.4166870117188,15704
2020-02-25 13:23:00-05:00,802.5900268554688,804.010009765625,802.167724609375,803.5399780273438,803.5399780273438,31477
2020-02-25 13:24:00-05:00,803.9199829101562,805.6710815429688,803.9199829101562,804.344970703125,804.344970703125,25386
2020-02-25 13:25:00-05:00,804.22998046875,805.0894775390625,802.208984375,803.5,803.5,14068
2020-02-25 13:26:00-05:00,803.223876953125,806.5999755859375,803.223876953125,805.0,805.0,29812
2020-02-25 13:27:00-05:00,805.82568359375,806.0,804.1599731445312,805.3800048828125,805.3800048828125,23475
2020-02-25 13:28:00-05:00,805.2855224609375,805.9299926757812,804.3099975585938,804.7050170898438,804.7050170898438,17410
2020-02-25 13:29:00-05:00,805.5999755859375,805.9000244140625,803.9099731445312,803.9099731445312,803.9099731445312,13416
2020-02-25 13:30:00-05:00,804.0134887695312,804.3474731445312,802.2999877929688,802.3150024414062,802.3150024414062,11923
2020-02-25 13:31:00-05:00,802.2999877929688,803.3759765625,801.510009765625,802.3099975585938,802.3099975585938,14629
2020-02-25 13:32:00-05:00,802.0,803.2254028320312,801.5599975585938,802.1948852539062,802.1948852539062,16657
2020-02-25 13:33:00-05:00,802.780029296875,802.780029296875,801.7999877929688,801.9815063476562,801.9815063476562,9573
2020-02-25 13:34:00-05:00,801.989990234375,802.9000244140625,801.5,802.3200073242188,802.3200073242188,22626
2020-02-25 13:35:00-05:00,802.3225708007812,802.3225708007812,798.3560791015625,799.7717895507812,799.7717895507812,40836
2020-02-25 13:36:00-05:00,799.239990234375,799.239990234375,797.3599853515625,798.469970703125,798.469970703125,33475
2020-02-25 13:37:00-05:00,798.280029296875,799.9375,798.280029296875,799.7182006835938,799.7182006835938,38138
